LEAVING COND WATER TEMP.suministro condensador ch3 (deg F);CONDENSER PRESSURE.presion de Condensador (psi);EVAPORATOR PRESSURE.Presion Evaporador (psi);ENTERING COND WATER TEMP.retorno condensador ch3 (deg F);ENTERING CHW TEMP.retorno ch3 (deg F);LEAVING CHW TEMP.suministro ch3 (deg F);DISCHARGE TEMP.Temperatura Descarga (deg F);OIL SUMP TEMPERATURE.temperatura deposito aceite (deg F);EVAP SATURATION TEMP.Temperatura Saturacion Evaporador (deg F);COND SATURATION TEMP.Temperatura Saturacion Condensacion (deg F);OIL SUMP PRESSURE.Presion deposito aceite (psi);MOTOR CURRENT PCT FLA.% FLA CHILLER (%)
82.4;112.6;37.4;79.8;52.4;44.1;106.8;123.7;42.5;94.2;36.2;54.0
83.6;113.8;37.4;79.8;52.6;43.8;107.4;123.4;42.3;94.7;35.8;52.0
83.5;112.7;37.2;79.8;52.2;44.0;106.9;123.6;42.2;94.5;35.8;53.0
83.5;112.6;37.2;79.8;52.1;44.0;106.9;123.9;42.5;94.2;36.0;55.0
83.5;113.4;37.4;79.8;52.9;43.9;107.1;124.2;42.3;95.2;35.9;54.0
82.5;114.3;37.3;79.8;52.6;43.9;107.9;123.8;42.6;94.8;35.8;57.0
83.5;113.2;37.3;79.8;52.4;44.0;107.0;123.9;42.3;94.6;35.9;55.0
83.5;113.2;37.4;79.8;52.4;44.1;107.2;123.8;42.3;94.4;35.9;53.0
83.5;113.8;37.4;79.8;52.9;44.1;107.2;123.5;42.6;94.7;35.8;51.0
83.2;112.8;37.4;79.9;52.6;44.1;107.2;123.6;42.5;94.5;36.1;47.0
83.2;112.9;37.5;79.9;53.0;44.0;106.9;123.8;42.4;94.9;36.3;42.0
83.2;114.7;37.5;79.9;53.1;43.9;107.6;123.4;42.3;95.5;35.8;42.0
83.2;115.5;37.2;79.9;52.7;44.0;108.2;123.4;42.0;95.6;35.4;43.0
83.2;113.4;37.4;79.9;52.4;44.0;107.2;123.9;42.2;94.5;36.0;39.0
83.4;113.8;37.2;80.0;52.4;44.1;107.3;123.8;42.3;94.5;35.6;36.0
83.4;114.3;37.4;80.0;52.9;44.1;107.5;123.4;42.5;94.9;35.8;41.0
83.4;114.0;37.4;80.0;52.7;44.0;107.4;123.5;42.3;95.0;35.8;39.0
83.4;113.0;37.4;80.0;52.5;44.1;106.9;123.4;42.4;94.5;36.0;37.0
83.4;114.1;37.4;80.0;53.2;44.1;107.6;123.5;42.3;95.2;35.8;37.0
82.9;113.2;37.5;80.0;52.7;44.0;107.1;123.5;42.5;94.6;35.9;34.0
82.9;112.6;37.4;80.0;53.1;44.1;106.3;123.6;42.4;94.6;35.9;34.0
82.9;114.2;37.1;80.0;53.0;44.0;107.8;123.3;42.3;95.2;35.3;35.0
81.7;112.6;37.2;80.0;52.5;44.2;106.9;123.6;42.5;93.9;35.8;34.0
81.6;110.8;37.6;80.0;52.6;44.1;105.7;123.4;42.5;93.7;36.4;33.0
81.7;112.9;37.6;79.5;52.5;43.9;106.5;123.1;42.3;93.4;35.9;32.0
81.7;111.1;37.3;79.5;51.8;44.0;105.7;123.3;42.3;93.4;36.1;33.0
82.7;109.9;37.5;79.5;51.8;44.2;105.2;123.4;42.5;92.7;36.6;31.0
81.7;110.7;37.4;79.5;52.4;44.2;105.3;123.5;42.5;93.4;36.1;31.0
81.6;110.6;37.4;79.5;52.2;44.0;105.8;123.3;42.5;93.4;36.3;32.0
81.5;109.3;37.4;79.1;51.6;44.0;104.9;123.5;42.4;92.6;36.5;31.0
81.5;109.1;37.5;79.1;51.8;44.1;104.4;123.7;42.6;92.7;36.6;32.0
81.5;109.5;37.4;79.1;51.4;43.7;104.7;123.6;42.3;92.5;36.5;32.0
81.5;108.3;37.2;79.1;51.1;43.9;104.7;123.7;42.3;91.8;36.4;31.0
81.5;108.0;37.5;79.1;51.5;44.3;104.2;124.0;42.4;92.1;36.8;30.0
81.8;108.6;37.6;78.9;52.0;44.2;104.4;123.9;42.7;92.6;36.8;31.0
81.8;109.3;37.3;78.9;51.3;43.9;104.9;123.6;42.5;92.4;36.5;30.0
81.8;107.6;37.3;78.9;50.9;43.9;104.1;123.9;42.4;91.7;36.6;31.0
81.8;100.6;40.1;78.9;50.7;47.4;103.1;124.4;45.2;84.6;36.9;36.0
81.8;95.0;42.4;78.9;51.6;48.0;108.7;126.2;46.3;85.6;41.2;43.0
82.0;101.0;39.8;78.6;51.9;46.8;106.8;128.9;45.6;88.2;37.7;47.0
82.0;99.6;40.8;78.6;51.2;46.9;103.2;127.2;45.5;87.2;36.9;49.0
82.0;98.6;40.8;78.6;51.4;47.1;103.9;126.8;45.8;86.9;35.8;51.0
82.0;99.7;40.8;78.6;51.7;46.9;102.1;126.2;45.6;87.6;36.9;51.0
82.0;98.9;40.9;78.6;51.3;47.0;103.4;125.5;46.1;87.1;36.2;50.0
82.1;98.8;40.9;78.8;51.4;47.1;103.9;125.8;46.0;87.0;36.0;46.0
82.1;98.6;42.1;78.8;51.5;47.7;103.4;126.1;47.3;85.8;37.7;43.0
82.1;96.3;41.0;78.8;51.5;47.2;103.8;126.0;45.3;85.9;36.8;44.0
82.1;94.6;45.0;78.8;51.7;47.2;106.2;126.9;45.2;86.3;38.2;50.0
82.1;93.3;44.8;78.8;51.9;47.4;106.5;127.5;49.8;87.2;39.3;43.0
81.9;92.3;44.4;78.4;51.9;47.4;107.0;128.2;49.0;87.7;38.5;42.0
81.9;94.1;42.4;78.4;51.7;47.8;107.4;128.3;48.5;84.0;37.2;41.0
81.9;92.4;42.2;78.4;51.3;47.8;108.2;130.2;48.3;83.1;36.9;41.0
81.9;93.4;42.3;78.4;51.2;48.1;107.9;130.2;46.4;83.2;34.9;41.0
81.9;95.7;43.4;78.4;51.1;47.1;107.9;130.1;45.5;84.2;34.9;43.0
82.0;96.7;44.5;78.4;50.8;46.9;107.5;130.4;45.0;85.2;36.9;43.0
82.0;92.5;44.6;78.4;51.1;46.8;107.7;130.2;49.1;85.8;39.1;47.0
80.5;90.8;44.1;78.4;50.8;46.6;106.8;130.1;49.5;86.4;35.1;54.0
80.5;90.7;40.8;78.4;50.9;47.1;107.7;130.0;48.6;82.1;38.7;58.0
80.5;96.3;41.5;78.4;50.6;48.2;107.8;130.2;47.9;82.2;35.6;61.0
80.4;96.0;42.0;77.7;50.7;47.9;107.8;130.4;47.3;81.9;34.1;61.0
80.4;93.2;43.0;77.7;50.8;48.1;107.9;130.4;46.7;82.4;33.9;62.0
80.4;92.5;43.9;77.7;50.5;46.7;108.3;130.8;44.9;84.3;33.6;58.0
80.4;88.7;42.9;77.7;50.9;49.6;109.4;131.3;49.1;82.7;36.7;58.0
81.5;93.1;41.0;77.7;51.4;47.1;110.7;132.5;50.1;85.4;38.8;58.0
81.1;89.9;39.4;78.1;51.2;47.2;108.1;133.1;49.1;83.2;35.0;57.0
82.1;98.0;40.5;78.1;51.1;49.0;108.1;131.9;46.8;84.3;37.8;52.0
82.1;98.3;39.5;78.1;50.9;46.9;108.2;132.1;44.3;87.1;35.2;54.0
82.1;98.4;40.5;78.1;51.3;47.3;107.2;131.2;44.6;87.1;36.1;58.0
82.1;91.6;41.7;78.1;51.2;48.5;107.5;130.6;45.8;85.8;36.5;57.0
82.0;94.3;40.4;78.5;50.9;47.7;108.0;130.5;46.6;85.0;37.7;58.0
82.0;93.4;39.9;78.5;50.9;48.4;108.0;130.4;47.2;84.4;33.6;59.0
82.0;95.2;39.3;78.5;50.7;48.7;107.2;130.6;44.9;84.0;37.4;60.0
82.0;93.2;39.5;78.5;51.2;47.8;109.4;131.0;47.1;84.8;38.0;60.0
82.0;92.8;44.4;78.5;51.1;48.6;108.2;131.5;47.8;85.2;38.0;60.0
83.0;96.0;39.5;78.8;50.9;48.9;107.5;130.8;48.8;83.6;38.9;60.0
83.0;96.2;39.4;78.8;50.6;49.1;107.7;130.6;49.3;82.9;38.5;60.0
83.0;89.8;40.1;78.8;50.8;49.0;107.8;130.8;49.2;82.1;38.8;59.0
83.0;90.2;41.1;78.8;50.9;49.0;107.7;130.7;49.1;82.1;36.5;58.0
84.0;97.4;41.4;78.8;52.6;48.1;107.6;130.3;45.1;83.8;36.0;57.0
82.9;99.1;39.9;79.4;52.3;47.7;104.6;129.0;47.7;87.3;38.1;55.0
82.7;102.4;38.5;79.4;51.1;44.9;102.7;127.0;43.5;89.4;37.6;56.0
82.6;103.2;37.8;79.4;50.4;44.0;101.9;124.8;42.4;89.0;37.4;55.0
82.5;101.2;37.4;79.4;49.3;43.8;100.9;123.9;42.5;87.8;36.9;53.0
83.5;98.6;37.7;79.4;48.5;44.1;101.2;124.1;42.7;86.9;36.1;53.0
82.8;98.0;37.1;79.3;48.4;46.6;102.5;125.2;46.4;84.5;36.0;53.0
85.3;95.9;38.0;79.3;48.3;46.9;105.1;126.6;47.4;83.3;37.6;53.0
85.3;101.0;38.1;79.3;50.3;45.6;103.2;127.9;43.9;93.7;36.3;55.0
85.3;115.2;37.6;79.3;53.7;44.2;108.0;124.9;42.3;95.7;35.6;53.0
86.3;113.3;37.4;80.3;52.7;44.0;107.5;124.1;42.3;94.4;35.8;53.0
86.6;110.8;37.3;80.4;52.2;44.0;105.6;123.3;42.4;93.3;35.9;53.0
86.6;110.1;37.6;80.4;52.0;44.1;104.9;123.2;42.5;93.0;36.3;51.0
86.6;109.7;37.5;80.4;52.1;44.1;105.0;123.0;42.5;92.6;36.4;51.0
86.6;109.9;37.5;80.4;51.9;44.2;104.8;123.1;42.5;93.1;36.3;51.0
86.6;109.6;37.6;80.4;51.4;44.0;104.7;123.2;42.3;92.6;36.4;52.0
87.3;109.4;37.6;81.0;51.5;44.0;104.6;123.5;42.5;92.5;36.6;52.0
87.3;108.8;37.6;81.0;51.6;44.3;104.5;123.6;42.8;92.3;36.6;49.0
87.3;109.1;37.7;81.0;51.7;44.2;104.7;123.4;42.6;92.8;36.8;50.0
87.3;109.5;37.8;81.0;52.1;44.3;104.4;123.5;42.8;92.8;36.9;49.0
87.3;109.9;37.5;81.0;51.4;44.1;104.7;123.3;42.5;92.8;36.1;49.0
87.2;108.4;37.5;81.2;51.4;44.1;104.1;123.4;42.5;92.0;36.6;49.0
87.2;109.4;37.5;81.2;51.7;44.0;104.0;123.2;42.5;92.4;36.4;49.0
87.2;108.9;37.5;81.2;52.2;44.0;104.7;123.0;42.5;92.3;36.3;48.0
87.2;110.0;37.4;81.2;52.3;44.1;105.0;122.8;42.5;93.0;36.0;48.0
87.2;109.1;37.4;81.2;52.1;44.2;104.5;123.0;42.6;92.8;36.4;48.0
86.3;111.7;37.6;81.0;52.5;44.1;105.4;122.9;42.4;94.2;36.4;48.0
86.3;112.4;37.3;81.0;52.2;43.9;106.5;122.9;42.4;94.3;35.9;47.0
86.3;112.9;37.4;81.0;52.2;44.0;106.7;123.3;42.3;94.5;35.9;47.0
86.3;113.0;37.4;81.0;51.8;43.8;106.7;123.2;42.2;94.1;36.0;47.0
86.3;110.8;37.3;81.0;51.9;44.1;105.8;123.3;42.6;93.1;36.0;46.0
85.7;112.8;37.3;80.4;52.6;44.0;106.7;123.3;42.3;94.5;36.0;46.0
85.7;113.0;37.3;80.4;52.5;44.1;106.8;123.3;42.4;94.6;35.8;47.0
85.7;113.4;37.4;80.4;52.7;44.1;106.9;123.3;42.5;94.9;35.9;47.0
85.7;114.3;37.4;80.4;52.9;44.2;108.0;123.3;42.5;95.4;35.8;46.0
85.7;115.2;37.6;80.4;53.2;44.1;107.9;123.4;42.3;96.2;35.8;46.0
85.3;114.2;37.4;80.3;52.5;44.2;107.3;123.8;42.3;95.3;35.8;46.0
85.3;114.0;37.5;80.3;52.3;43.9;107.0;123.8;42.2;94.9;35.9;43.0
85.3;114.2;37.4;80.3;52.6;44.0;107.5;123.6;42.3;95.1;36.0;39.0
85.3;114.2;37.2;80.3;53.3;44.1;107.7;123.5;42.4;95.1;35.6;41.0
85.3;112.7;37.7;80.3;53.3;44.2;107.6;123.7;42.4;95.0;36.4;43.0
84.7;114.0;37.5;80.1;53.2;44.0;107.6;123.8;42.3;95.3;36.0;48.0
84.7;115.5;37.3;80.1;53.1;44.1;108.4;123.7;42.4;95.8;35.7;47.0
84.7;114.3;37.5;80.1;53.0;44.1;107.6;123.9;42.3;95.6;36.0;46.0
84.7;115.2;37.1;80.1;52.6;43.8;108.1;123.7;42.1;95.5;35.6;43.0
84.7;116.7;37.3;80.1;52.9;44.0;108.8;123.8;42.2;96.3;35.4;43.0
84.4;114.3;37.4;79.9;52.4;44.0;107.8;124.1;42.3;95.0;35.9;40.0
84.4;114.1;37.4;79.9;52.1;43.8;107.5;124.0;42.3;94.7;36.0;39.0
84.4;114.0;37.4;79.9;52.4;44.1;107.3;124.2;42.3;94.8;36.0;42.0
84.4;115.1;37.4;79.9;52.5;44.0;107.9;124.1;42.3;95.6;35.8;43.0
84.4;112.7;37.3;79.9;52.2;44.0;107.0;123.9;42.3;94.2;36.0;43.0
83.6;113.7;37.3;79.8;52.6;44.0;107.2;124.0;42.2;94.8;35.8;66.0
83.6;114.8;37.1;79.8;52.8;44.2;108.0;123.8;42.7;94.6;35.6;68.0
83.6;112.8;37.4;79.8;52.4;44.1;107.3;123.8;42.4;94.5;36.0;69.0
83.6;112.0;37.4;79.8;53.0;44.3;106.4;124.1;42.6;95.7;36.3;75.0
83.6;116.1;37.3;79.8;53.0;44.1;108.7;123.9;42.3;95.8;35.6;75.0
83.7;112.9;37.4;79.6;52.3;44.1;107.0;124.1;42.4;94.7;36.0;74.0
83.7;113.9;37.5;79.6;52.6;44.2;107.1;123.9;42.3;95.2;36.0;79.0
83.7;114.4;37.3;79.6;52.7;44.2;107.8;123.7;42.5;94.8;35.8;84.0
83.7;113.8;37.3;79.6;52.4;43.9;107.3;123.6;42.2;94.9;35.8;86.0
83.7;113.0;37.3;79.6;52.5;44.0;106.8;123.7;42.3;94.5;35.9;87.0
83.4;113.1;37.2;79.4;52.9;44.1;107.2;123.6;42.4;94.7;35.9;91.0
83.4;113.0;37.6;79.4;52.6;44.2;107.2;123.4;42.5;94.8;36.2;95.0
83.4;113.0;37.5;79.4;52.3;44.1;106.6;123.7;42.4;94.9;36.1;95.0
83.4;113.3;37.4;79.4;52.4;44.2;106.7;123.9;42.5;94.8;35.9;92.0
83.4;114.1;37.5;79.4;52.6;44.0;107.2;123.5;42.3;95.0;35.9;91.0
82.5;113.8;37.2;79.1;52.2;44.0;107.4;123.4;42.1;94.9;35.8;91.0
82.5;113.1;37.5;79.1;52.7;44.2;106.9;123.7;42.5;94.8;36.3;91.0
82.5;115.1;37.5;79.1;52.9;44.1;107.7;123.5;42.4;95.6;35.9;91.0
82.5;115.2;37.2;79.1;52.4;43.8;108.3;123.5;42.1;95.3;35.6;90.0
82.5;113.3;37.4;79.1;52.1;44.0;107.1;123.8;42.4;94.7;36.1;85.0
82.7;113.5;37.5;79.0;52.9;44.1;107.2;123.7;42.4;95.2;36.0;88.0
83.9;113.7;37.1;79.0;52.4;44.0;107.5;123.5;42.4;95.1;35.8;83.0
86.9;112.7;37.1;79.0;52.0;44.0;106.8;123.8;42.3;94.5;35.8;80.0
86.9;112.8;37.3;79.0;52.2;44.0;106.8;123.8;42.4;94.5;36.0;76.0
88.0;112.3;37.5;80.3;52.1;43.9;106.9;123.7;42.2;94.4;36.2;74.0
89.5;112.3;37.5;81.3;51.8;44.1;107.0;123.6;42.6;93.3;36.3;74.0
89.5;111.2;37.3;81.3;51.8;44.1;106.0;123.7;42.6;93.1;36.2;74.0
89.5;110.8;37.5;81.3;52.3;44.2;105.5;123.9;42.6;93.6;36.5;74.0
90.7;111.0;37.5;81.3;51.9;44.2;105.8;123.7;42.5;93.4;36.4;73.0
90.7;109.5;37.5;82.4;51.5;44.2;105.0;123.8;42.6;93.4;36.5;74.0
92.0;111.5;37.4;82.6;52.2;44.1;105.8;123.3;42.5;93.9;36.3;73.0
92.0;110.4;37.6;82.6;51.8;43.8;105.1;123.7;42.2;93.4;36.7;74.0
92.0;109.8;37.4;82.6;51.6;43.5;105.0;123.9;41.7;92.8;36.5;73.0
93.1;109.9;37.6;82.6;51.7;44.0;104.7;123.9;42.5;93.0;36.6;73.0
93.1;109.2;37.4;82.6;51.4;43.5;104.8;124.0;42.2;92.2;36.4;74.0
93.1;108.2;37.3;83.6;50.8;43.9;104.4;124.4;42.5;91.7;36.5;75.0
93.1;107.3;37.5;83.6;50.9;44.0;104.3;124.5;42.4;91.9;36.9;75.0
93.1;108.6;37.6;83.6;51.1;44.2;104.4;124.3;42.6;92.2;36.9;75.0
93.1;101.3;40.0;83.6;50.5;45.5;103.0;124.3;43.6;86.8;38.2;75.0
93.1;98.5;44.4;83.6;51.0;47.1;105.0;125.5;45.2;85.0;39.8;74.0
92.8;93.3;44.7;83.6;52.2;47.3;106.4;127.4;45.1;87.7;37.4;74.0
92.8;92.9;44.6;83.6;51.9;47.5;105.7;127.8;49.4;87.6;36.3;75.0
92.8;93.4;43.1;83.6;51.8;47.6;107.1;127.8;49.0;87.9;37.6;77.0
92.8;94.2;42.5;83.6;52.3;48.2;107.0;128.2;48.7;84.2;36.3;80.0
92.8;102.0;39.8;83.6;52.1;46.5;105.2;127.9;44.6;88.8;37.3;79.0
91.4;102.6;40.9;83.4;51.6;46.5;103.7;126.6;46.7;88.8;36.8;81.0
91.4;100.8;41.1;83.4;51.5;47.7;104.0;126.0;46.3;88.2;37.0;83.0
91.4;92.9;44.9;83.4;51.7;47.4;104.8;126.1;45.2;87.4;36.5;82.0
91.4;92.6;43.8;83.4;51.8;47.5;106.0;127.2;45.2;87.8;36.0;82.0
91.4;93.6;42.0;83.4;51.5;47.5;107.4;128.0;48.6;88.0;36.8;82.0
90.8;94.9;41.6;83.2;51.8;48.4;106.6;128.4;47.4;84.0;37.7;82.0
90.8;97.4;44.0;83.2;51.8;47.9;107.5;128.5;46.2;85.0;36.9;82.0
90.8;98.7;44.6;83.2;51.5;47.3;107.6;128.8;45.4;86.0;37.4;78.0
90.8;93.7;44.7;83.2;51.4;47.1;106.8;129.0;45.1;86.7;37.6;77.0
90.8;91.8;44.6;83.2;51.5;47.4;107.3;129.4;45.2;86.7;35.7;76.0
91.0;92.8;43.4;83.3;51.3;47.3;107.3;129.7;45.2;87.1;36.2;77.0
91.0;93.1;42.1;83.3;51.0;48.6;108.1;129.8;48.1;86.7;37.0;76.0
91.0;94.5;41.2;83.3;51.1;48.0;108.3;130.1;46.6;83.8;35.2;77.0
91.0;96.5;40.3;83.3;51.1;47.5;107.1;130.4;47.0;84.5;35.5;76.0
91.0;97.6;44.7;83.3;51.1;47.1;107.5;130.2;45.2;85.0;38.0;77.0
91.1;97.9;44.6;83.4;51.3;47.4;107.8;130.2;45.2;85.5;37.1;77.0
91.1;92.8;44.4;83.4;51.2;47.0;107.8;130.5;44.8;86.9;35.7;76.0
91.1;92.6;44.0;83.4;51.3;47.2;107.7;130.2;45.0;87.1;35.8;76.0
91.1;93.4;43.0;83.4;51.4;47.7;107.8;130.1;45.5;87.1;36.9;75.0
91.1;93.1;42.3;83.4;51.1;47.6;108.6;130.4;48.2;87.1;37.1;75.0
91.8;94.3;41.2;83.5;50.9;48.1;107.5;130.1;47.4;83.8;37.6;74.0
91.8;96.2;43.5;83.5;51.1;47.7;107.5;130.1;46.8;84.2;35.7;73.0
91.8;97.3;40.1;83.5;51.2;47.1;107.8;130.1;45.3;85.1;36.8;73.0
91.8;97.7;40.2;83.5;51.0;47.2;108.1;130.2;45.3;85.0;36.0;73.0
91.8;91.3;44.5;83.5;51.0;46.8;108.1;130.6;43.8;86.8;35.4;74.0
92.5;92.6;41.7;83.7;51.3;48.5;107.8;130.7;45.1;86.8;37.4;74.0
92.5;93.4;40.9;83.7;51.0;48.0;108.3;130.6;46.7;86.0;34.4;74.0
92.5;95.0;40.1;83.7;50.9;48.3;108.0;130.6;45.4;85.2;34.8;74.0
92.5;95.8;44.3;83.7;50.9;48.8;108.0;130.9;45.0;84.6;35.6;73.0
92.5;96.2;39.7;83.7;50.8;46.8;107.3;130.8;44.6;85.1;34.7;73.0
91.8;95.1;40.2;83.8;50.8;47.3;108.2;130.7;45.0;85.2;34.7;73.0
91.8;90.4;42.8;83.8;50.8;47.3;108.0;131.4;45.0;85.6;35.6;73.0
91.8;90.5;41.7;83.8;50.8;49.5;109.2;131.3;49.2;83.2;34.7;74.0
91.8;95.0;39.6;83.8;50.7;49.1;108.6;132.0;49.2;83.1;39.5;75.0
91.8;96.2;39.6;83.8;50.6;48.7;108.0;131.7;44.2;82.8;38.7;75.0
91.5;96.0;39.5;83.7;50.6;48.7;107.2;131.4;45.0;81.4;34.5;75.0
91.5;95.3;40.3;83.7;50.2;48.5;107.5;131.1;43.8;85.0;35.7;75.0
91.5;88.0;46.3;83.7;51.1;48.6;109.0;131.6;47.9;81.1;38.4;75.0
91.5;92.0;44.5;83.7;51.2;48.4;109.2;132.3;44.6;85.5;35.2;76.0
91.5;96.2;41.7;83.7;50.9;47.3;108.5;132.4;44.6;86.7;36.3;76.0
91.3;92.9;40.6;83.7;50.7;47.8;107.9;131.9;44.1;85.7;37.4;76.0
91.3;94.5;39.1;83.7;51.1;48.9;110.9;132.0;46.3;83.3;37.9;75.0
91.3;95.8;44.5;83.7;51.2;47.4;108.7;132.8;45.7;86.1;38.7;75.0
91.3;95.2;44.8;83.7;50.8;47.0;108.0;132.0;48.7;85.7;38.5;75.0
91.3;93.0;40.1;83.7;50.9;47.1;108.2;131.3;49.6;84.7;39.7;75.0
90.9;92.3;40.3;83.5;51.1;49.2;108.1;131.0;49.2;84.1;39.5;74.0
90.9;92.3;43.7;83.5;50.8;49.0;108.5;130.8;49.3;83.0;38.7;74.0
90.9;97.9;41.2;83.5;51.5;49.0;108.2;130.7;49.2;85.5;37.1;74.0
90.9;97.8;41.9;83.5;52.3;48.3;107.7;130.3;45.6;88.0;37.6;74.0
90.9;97.3;44.6;83.5;51.9;48.7;105.4;129.4;48.3;86.6;36.6;74.0
90.9;103.9;38.3;83.4;51.0;44.7;103.4;127.6;43.2;90.2;37.4;75.0
90.9;103.8;38.0;83.4;49.8;44.1;102.7;125.1;42.6;89.4;37.9;75.0
90.9;102.7;37.5;83.4;49.2;44.0;101.8;124.1;42.6;88.2;37.2;75.0
90.9;99.6;37.5;83.4;48.1;43.9;101.6;123.9;42.5;87.0;35.2;75.0
90.9;93.7;37.0;83.4;48.1;46.0;103.2;125.6;45.9;84.9;37.0;75.0
91.2;89.6;39.2;83.5;48.6;44.7;107.4;127.7;42.5;83.1;32.5;75.0
91.2;102.7;39.0;83.5;54.1;45.4;103.1;129.4;43.7;94.0;36.9;75.0
91.2;114.9;37.5;83.5;53.3;43.9;108.0;125.2;42.1;95.4;35.4;75.0
91.2;111.9;37.5;83.5;52.1;44.1;106.6;124.2;42.6;93.2;35.9;76.0
91.2;110.3;37.4;83.5;52.1;44.0;105.1;123.4;42.5;93.1;36.2;76.0
91.3;110.1;37.5;83.6;51.3;43.9;105.3;123.1;42.3;92.5;36.5;76.0
91.3;109.8;37.5;83.6;51.7;44.2;104.7;123.4;42.7;92.6;35.8;76.0
91.3;109.3;37.1;83.6;50.9;43.8;104.9;123.5;42.4;91.9;35.9;75.0
91.3;106.6;37.4;83.6;50.8;44.0;103.9;123.9;42.5;91.3;36.6;75.0
91.3;106.5;37.6;83.6;51.1;44.1;103.8;123.9;42.7;91.6;36.7;75.0
91.3;107.4;37.7;83.5;51.5;44.3;103.9;124.0;42.7;92.1;36.9;76.0
91.3;108.2;37.5;83.5;51.2;44.0;104.2;123.8;42.5;92.2;36.7;75.0
91.3;107.1;37.6;83.5;51.1;44.0;103.9;124.0;42.5;92.0;36.8;74.0
91.3;108.1;37.6;83.5;51.0;43.9;104.2;124.0;42.4;91.8;36.8;75.0
91.3;108.7;37.7;83.5;51.1;43.9;104.1;124.0;42.4;92.1;36.8;75.0
91.0;108.6;37.5;83.3;51.0;43.8;104.2;123.9;42.3;91.8;36.6;75.0
91.0;108.2;37.6;83.3;51.5;44.1;104.2;124.0;42.6;92.1;36.7;76.0
91.0;108.6;37.5;83.3;51.8;44.2;104.3;123.9;42.7;92.4;36.6;77.0
91.0;110.0;37.5;83.3;51.9;44.1;104.8;123.7;42.5;92.8;36.3;77.0
91.0;107.2;37.3;83.3;51.6;44.0;103.8;123.7;42.7;90.8;36.4;80.0
91.0;104.6;37.7;83.1;51.6;44.2;101.8;123.4;42.6;90.2;36.7;83.0
91.0;102.3;37.9;83.1;51.6;44.0;100.5;122.6;42.4;89.6;37.1;83.0
91.0;102.0;37.8;83.1;51.3;44.1;100.0;122.1;42.5;89.4;37.0;81.0
91.0;102.1;37.3;83.1;50.9;44.1;100.2;122.0;42.8;88.9;36.3;82.0
91.0;103.3;37.7;83.1;51.1;44.3;101.0;122.1;42.9;89.4;36.9;82.0
91.1;103.3;37.7;83.3;51.0;43.8;101.1;122.1;42.3;90.1;37.0;81.0
91.1;105.4;37.7;83.3;51.3;43.9;101.9;122.4;42.6;90.7;36.9;81.0
91.1;106.7;37.7;83.3;51.5;43.9;102.6;122.5;42.5;91.0;36.6;81.0
91.1;106.1;37.5;83.3;51.2;44.0;102.6;122.7;42.5;90.8;36.3;81.0
91.1;105.0;37.5;83.3;51.4;44.1;102.1;122.6;42.7;90.6;36.7;81.0
91.1;105.9;37.6;83.3;51.6;44.0;102.2;122.6;42.5;90.8;36.6;81.0
91.1;105.5;37.5;83.3;52.0;44.1;102.3;122.6;42.5;90.7;36.5;81.0
91.1;104.9;37.5;83.3;51.2;43.9;102.2;122.3;42.4;90.2;36.3;81.0
91.1;105.1;37.6;83.3;51.5;44.2;101.8;122.5;42.5;90.7;36.7;78.0
91.1;106.6;37.9;83.3;51.6;43.8;102.6;122.5;42.2;91.2;36.8;78.0
91.2;105.7;37.5;83.5;51.0;43.8;102.4;122.7;42.1;90.2;36.5;78.0
91.2;104.3;37.2;83.5;51.2;44.2;101.2;122.7;42.8;89.4;36.4;78.0
91.2;104.9;37.5;83.5;51.9;44.3;101.7;122.5;42.8;90.5;36.7;78.0
91.2;104.9;37.4;83.5;51.2;44.0;102.1;122.4;42.5;90.2;36.6;80.0
91.2;104.4;37.5;83.5;51.6;44.3;101.4;122.7;42.8;90.6;36.6;80.0
91.7;105.3;37.6;83.6;51.4;44.0;102.3;122.7;42.6;90.5;36.9;80.0
91.7;104.8;37.4;83.6;50.5;44.0;102.0;122.8;42.6;89.4;36.6;80.0
91.7;103.0;37.6;83.6;50.9;44.1;101.0;122.9;42.7;89.5;36.8;77.0
91.7;105.1;37.5;83.6;51.5;44.2;101.6;122.6;42.6;90.9;36.7;77.0
91.7;104.6;37.3;83.6;50.7;44.0;102.1;122.7;42.6;89.9;36.2;77.0
92.4;105.9;37.6;84.1;51.4;44.1;102.5;122.8;42.6;90.8;36.7;78.0
92.4;105.8;37.6;84.1;51.3;44.1;102.5;123.0;42.6;90.6;37.0;78.0
92.4;106.4;37.5;84.1;51.6;44.1;102.8;123.0;42.6;91.3;36.5;80.0
92.4;105.8;37.3;84.1;51.6;44.0;102.7;123.0;42.5;90.8;36.5;80.0
92.4;105.5;37.5;84.1;51.8;44.2;102.5;122.8;42.6;90.8;36.5;81.0
92.5;104.5;37.3;84.1;51.2;43.8;102.4;122.8;42.3;90.3;36.6;80.0
92.5;104.1;37.6;84.1;51.5;44.1;101.5;122.8;42.7;90.1;37.0;80.0
92.5;103.5;38.0;84.1;51.6;43.9;101.4;122.7;42.3;90.2;37.1;81.0
92.5;105.8;37.7;84.1;51.5;43.9;102.0;122.4;42.4;90.5;36.5;80.0
92.5;104.5;37.6;84.1;51.2;43.8;101.5;122.4;42.3;89.7;36.7;80.0
